Address,RBN Balance,Time Left (in seconds),Penalty Ratio,Penalty Rebate,Unlock Reward Before,Unlock Reward After
0xdef20aa8670698686625a24fBd5Ce109a4EF4724,2356.326309 RBN,42184800,0.668836,787.997480 RBN,780.331350 RBN,1568.328829 RBN
0x8b478359B5593747473e67f78B1f0048C1C523eD,350.000000 RBN,42184800,0.668836,117.046233 RBN,115.907534 RBN,232.953767 RBN
0x3fA8D30e3963042C0Bc05853bFEb3f524A6cbB4A,8717.549494 RBN,10735200,0.170205,741.887346 RBN,7233.774803 RBN,7975.662149 RBN
0xCa41A5FccF73D0793BdF8657ED4010ec40F10F2C,19032.635535 RBN,42184800,0.668836,6364.852260 RBN,6302.931014 RBN,12667.783275 RBN
0x3abE492925611C4a6F1Da4Fc62e30BB48f5FCd91,7714.192727 RBN,42789600,0.678425,2616.749280 RBN,2480.694168 RBN,5097.443448 RBN
0x98F8193394791fA8A34237f8216D236405acbF4c,500.000000 RBN,11340000,0.179795,44.948630 RBN,410.102740 RBN,455.051370 RBN
0xF87942ce59eDeF3A99a1Ed0B9CDd05377D5E08d0,3047.914027 RBN,42789600,0.678425,1033.890015 RBN,980.133997 RBN,2014.024012 RBN
0x943228378d4F29252Ddd317FAeE5b86E01cfF2B1,4217.651600 RBN,42789600,0.678425,1430.679421 RBN,1356.292758 RBN,2786.972179 RBN
0x4D3dfa9562f091dBC822eeF1DDeC178F6329fC34,1020.000000 RBN,42789600,0.678425,345.996575 RBN,328.006849 RBN,674.003425 RBN
0x90eB355a85ea5324529224945bB55F1960dA1b47,5038.733454 RBN,42789600,0.678425,1709.200509 RBN,1620.332436 RBN,3329.532945 RBN
0x8Ac5c1CbaFc564Fbd01Ee4b116DeA85e6A593aB4,502.705982 RBN,42789600,0.678425,170.524067 RBN,161.657848 RBN,332.181915 RBN
0x138ac110804cd66BcaA15B461326e73055F9F5F8,420.918685 RBN,42789600,0.678425,142.780807 RBN,135.357070 RBN,278.137878 RBN
0xa9F35569977eC3098D0018a6F8F578c237F6f76b,1976.217279 RBN,13759200,0.218151,215.556576 RBN,1545.104126 RBN,1760.660702 RBN
0x2197cd0CF54E627419a3Eda7189f25Eb2186A468,8245.000000 RBN,42789600,0.678425,2796.805651 RBN,2651.388699 RBN,5448.194349 RBN
0x51C58fa771505D0DEfb1A98C1De2C31994ABfc3A,4968.594800 RBN,42789600,0.678425,1685.408613 RBN,1597.777574 RBN,3283.186187 RBN
0xF5d9CD9bC51a0A59598a5Bcd8eB6440002BE3e64,301.553424 RBN,42789600,0.678425,102.290639 RBN,96.972146 RBN,199.262785 RBN
0x364800dC3a300451cf0b59169Dea6EEee05c45d7,10000.000000 RBN,59119200,0.750000,3750.000000 RBN,2500.000000 RBN,6250.000000 RBN
0x6cD6604bEf8786bA11d5B04777916d3dDFA313fd,20092.612944 RBN,42789600,0.678425,6815.662028 RBN,6461.288888 RBN,13276.950916 RBN
0x9E20E559fc0c2437709257A67B895480e55213d8,6762.898700 RBN,43394400,0.688014,2326.483474 RBN,2109.931752 RBN,4436.415226 RBN
0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,500.000000 RBN,14968800,0.237329,59.332192 RBN,381.335616 RBN,440.667808 RBN
0x04Be74F44E452F2fE6c757F19F90B92cfC9f9aEA,19208.084537 RBN,43394400,0.688014,6607.712643 RBN,5992.659251 RBN,12600.371894 RBN
0xC41a57f9B87494c57Aa557578B08d75D44E9E737,14158.062773 RBN,58514400,0.750000,5309.273540 RBN,3539.515693 RBN,8848.789233 RBN
0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0,1000.000000 RBN,43394400,0.688014,344.006849 RBN,311.986301 RBN,655.993151 RBN
0x74f2FeF5D1C24f8b7237740A507A97098615a0a6,75957.102549 RBN,43394400,0.688014,26129.763531 RBN,23697.575487 RBN,49827.339018 RBN
0xe65130C719584A68D48e2968E79e19d5dAf1e983,1698.120248 RBN,43999200,0.697603,592.306669 RBN,513.506911 RBN,1105.813579 RBN
0x6CE3aC74ef6AbFC13d811bdC6A2B7A6454cE0d07,1213.228229 RBN,43999200,0.697603,423.175668 RBN,366.876893 RBN,790.052561 RBN
0xA558139E7eD8e2926Ca0ABe3c84c9506155E7092,481.823751 RBN,43999200,0.697603,168.060784 RBN,145.702182 RBN,313.762966 RBN
0x2Fcf87fC895a79A697e79756B53720b351C4f761,1023.768182 RBN,13154400,0.208562,106.759387 RBN,810.249407 RBN,917.008794 RBN
0xDd74a5f502167c1bdd88968D058834170175277B,4559.236158 RBN,13154400,0.208562,475.440894 RBN,3608.354371 RBN,4083.795264 RBN
0x0888613C35A6339f82B4fAcEc48a1Bb9bcc8a9eD,299.941939 RBN,13154400,0.208562,31.278192 RBN,237.385555 RBN,268.663747 RBN
0x2c145f7e559eB9Cecfe13141246971Ad888c072c,356.795626 RBN,44604000,0.707192,126.161467 RBN,104.472692 RBN,230.634159 RBN
0x8Bcf390296E830B637D76c3Deaaf3d40a20e4B67,4000.000000 RBN,13154400,0.208562,417.123288 RBN,3165.753425 RBN,3582.876712 RBN
0x755611a5f073138Dd9b60131122051526629982c,154.459843 RBN,45208800,0.716781,55.356927 RBN,43.745990 RBN,99.102916 RBN
0x2eB6A0a495e21139f3b831812028Dac03f9543E4,1668.354574 RBN,45208800,0.716781,597.922282 RBN,472.510011 RBN,1070.432293 RBN
0xc8e7817C4AC86EF3aFC525F150091391205b727C,122.140120 RBN,45813600,0.726370,44.359451 RBN,33.421218 RBN,77.780669 RBN
0x794783dcFCac8c1944727057A3208d8F8bB91506,15851.666907 RBN,29484000,0.467466,3705.055707 RBN,8441.555493 RBN,12146.611200 RBN
0x09CF50574504d9dcf127E848A6058e8e0Bb814Aa,194650.100512 RBN,45813600,0.726370,70693.983422 RBN,53262.133667 RBN,123956.117090 RBN
0x8FA83B18d76001f11EEf1499112Ff6d56CB5bf1a,300.305137 RBN,14364000,0.227740,34.195705 RBN,231.913727 RBN,266.109432 RBN
0x31fd01BEb2CaEa630f0aEEb92D6c7b2dBa75F5DE,1195.921705 RBN,1663200,0.026370,15.768146 RBN,1164.385413 RBN,1180.153559 RBN
0xB2043c543bb60Fb7AA7265CdcA359A35C4Bc09fa,940.227056 RBN,45813600,0.726370,341.476299 RBN,257.274458 RBN,598.750757 RBN
0x3E7393C1717b59544517579d224317197b71346b,6120.381700 RBN,58514400,0.750000,2295.143137 RBN,1530.095425 RBN,3825.238562 RBN
0xbb5b712875983E59B904DC51f32E9F1D93b9CA2E,3.538757 RBN,46418400,0.735959,1.302190 RBN,0.934377 RBN,2.236567 RBN
0x73b843d33e0c82292A9931C8ca859b47a30020Bb,50.427103 RBN,46418400,0.735959,18.556138 RBN,13.314828 RBN,31.870965 RBN
0xD4F9690Fef8Fb90Fe83Ac81dC06F346E496B4a25,948.792738 RBN,46418400,0.735959,349.136232 RBN,250.520274 RBN,599.656506 RBN
0xf9A4800cF61aA3b4B44e88DBfB333AF2D9C6447B,304.201461 RBN,46418400,0.735959,111.939887 RBN,80.321687 RBN,192.261574 RBN
0xf6aeF1044028907C86EB8581b1671e924392D3b4,28168.555375 RBN,46418400,0.735959,10365.449572 RBN,7437.656231 RBN,17803.105803 RBN
0xfB7eb0427c687F706485DaE0b9F8D278684Fc7A2,1509.362597 RBN,46418400,0.735959,555.414421 RBN,398.533754 RBN,953.948176 RBN
0x42C83B1a022aBd2eF6Cf46605fD60D404E578674,126.984350 RBN,46418400,0.735959,46.727632 RBN,33.529087 RBN,80.256719 RBN
0x258D35E155485B0Dae6B36a74b7910f3ecdCB16D,1112.521618 RBN,46418400,0.735959,409.385096 RBN,293.751427 RBN,703.136523 RBN
0x1Ba3b51d19ac5db17DDDf66d1393B8019c744C9A,5772.000000 RBN,46418400,0.735959,2123.977397 RBN,1524.045205 RBN,3648.022603 RBN
0x8b371f753584c276845F59179d9687C3Ec4026a0,3302.609776 RBN,46418400,0.735959,1215.292536 RBN,872.024705 RBN,2087.317240 RBN
0x434057Ad8ff687846789427B7a018328613c6686,147.057941 RBN,47023200,0.745548,54.819373 RBN,37.419195 RBN,92.238568 RBN
0x359B0ceb2daBcBB6588645de3B480c8203aa5b76,10961.146755 RBN,47023200,0.745548,4086.030220 RBN,2789.086315 RBN,6875.116535 RBN
0x2A1d6A315ae63829394A6A8f1A16dF6Acf85Da11,2658.820897 RBN,14968800,0.237329,315.507343 RBN,2027.806212 RBN,2343.313554 RBN
0x31d3243CfB54B34Fc9C73e1CB1137124bD6B13E1,1000000.000000 RBN,47023200,0.745548,372773.972603 RBN,254452.054794 RBN,627226.027397 RBN
0xf5B347C6F050bD6163504D8E693bE7A349b9503b,5000.785907 RBN,47023200,0.745548,1864.162829 RBN,1272.460250 RBN,3136.623078 RBN
0x5936AeE75f56548b487540d1B96f05ce69A05ed5,375.844441 RBN,47023200,0.745548,140.105025 RBN,95.634390 RBN,235.739415 RBN
0xA2852A920A71BBc836f1c66520ed4abbf7F3E55d,83.100878 RBN,47023200,0.745548,30.977844 RBN,21.145189 RBN,52.123033 RBN
0xf3C8D744a34b74fEca1B740b025ae124B42D56Ea,12859.696926 RBN,51861600,0.750000,4822.386347 RBN,3214.924231 RBN,8037.310578 RBN
0x7846E0B4febD3092C0407Df34C6D34cF3464d55B,77.333000 RBN,47023200,0.745548,28.827730 RBN,19.677541 RBN,48.505270 RBN
0xbB6077aA3c60179306C78F42FC73888fe8cB8f65,4784.059204 RBN,17992800,0.285274,682.383787 RBN,3419.291630 RBN,4101.675417 RBN
0xa2D7B91d137ef87203dFcC52C51E90C8aD0EC4Bf,1121.170821 RBN,47628000,0.750000,420.439058 RBN,280.292705 RBN,700.731763 RBN
0x6FeeeA64029F73e690EA024d16B6C3436A7D4078,106845.671867 RBN,47628000,0.750000,40067.126950 RBN,26711.417967 RBN,66778.544917 RBN
0x8b5fd0C3527da8D2Dc08E49cCF396e37C3fF8E3e,1226.299322 RBN,16178400,0.256507,157.277088 RBN,911.745146 RBN,1069.022234 RBN
0x49D2db5F6C17a5A2894f52125048aAA988850009,25.000000 RBN,48232800,0.750000,9.375000 RBN,6.250000 RBN,15.625000 RBN
0xDCB7943F8454A5742b2B881b6eCfc8C7D198F631,57235.995250 RBN,55490400,0.750000,21463.498219 RBN,14308.998813 RBN,35772.497032 RBN
0x32201A9acF337058536e3E727EE23584D3271bca,8578.328347 RBN,2268000,0.035959,154.233643 RBN,8269.861060 RBN,8424.094703 RBN
0x296db021Fb093f87051d4ed82A8364661C91C35E,1006.544181 RBN,48232800,0.750000,377.454068 RBN,251.636045 RBN,629.090113 RBN
0xDe3258C1C45a557F4924d1E4e3d0A4E5341607Ee,235086.433317 RBN,16783200,0.266096,31277.766899 RBN,172530.899520 RBN,203808.666419 RBN
0x8530977587E25D70bEE825BdddcE3C516177B0E5,546.236681 RBN,1058400,0.016781,4.583150 RBN,537.070381 RBN,541.653531 RBN
0x58973eE3bA62FF0AA4Af40B4dC374049D385586b,53238.599888 RBN,17388000,0.275685,7338.539882 RBN,38561.520125 RBN,45900.060007 RBN
0x03894d4ac41Dd6C4c2f524eD4417C90fA46972c6,1.720733 RBN,48837600,0.750000,0.645275 RBN,0.430183 RBN,1.075458 RBN
0x08ae44cE15D7635e1fF61d3F489986aF8bC5848D,117.001582 RBN,48837600,0.750000,43.875593 RBN,29.250396 RBN,73.125989 RBN
0x09F49fbff836C8844dC729394b4d47E59eCEf964,16.928067 RBN,25250400,0.400342,3.388512 RBN,10.151043 RBN,13.539555 RBN
0x03b0E4A19F357a112BE59d658eC4E2834d510F39,783.321408 RBN,48837600,0.750000,293.745528 RBN,195.830352 RBN,489.575880 RBN
0xB21b02cc14711c96021b38746ECbA5b4288B07C9,6098.794984 RBN,54280800,0.750000,2287.048119 RBN,1524.698746 RBN,3811.746865 RBN
0x80F39Aa13500b0743eb1E2dD64420966aE1bb972,240.499437 RBN,1663200,0.026370,3.170969 RBN,234.157500 RBN,237.328469 RBN
0xbCA23a35425F4EEd385AC46c4E8C28ae996FFF4d,2043.292563 RBN,49442400,0.750000,766.234711 RBN,510.823141 RBN,1277.057852 RBN
0x0CFBac656cd6624b70E32d446f897B03cF6bedA0,122.228058 RBN,49442400,0.750000,45.835522 RBN,30.557014 RBN,76.392536 RBN
0xDAE02185fBF3fCfAA18cE3EFf6218A1d1C801Eb7,7545.868300 RBN,2268000,0.035959,135.670577 RBN,7274.527146 RBN,7410.197723 RBN
0xFB4f025ED50E3a200D520c2CF60A198eCb584D6c,2002.716735 RBN,49442400,0.750000,751.018776 RBN,500.679184 RBN,1251.697959 RBN
0x698fa9d90a61A190648CbB9e0e938bA0735e32a8,513.230000 RBN,18597600,0.294863,75.666272 RBN,361.897455 RBN,437.563728 RBN
0xEaEAd3B256143fB48660A052a4EF42aB3C47F754,34.015214 RBN,50047200,0.750000,12.755705 RBN,8.503804 RBN,21.259509 RBN
0xD92127901df1b4bD1e4512864Dc306587B22c770,1097.389028 RBN,18597600,0.294863,161.789718 RBN,773.809592 RBN,935.599310 RBN
0x1E3ABB73D16304E4A2e6Adca967f3b8afcF9F9FE,2291.454009 RBN,18597600,0.294863,337.832517 RBN,1615.788974 RBN,1953.621491 RBN
0xb5DC07e23308ec663E743B1196F5a5569E4E0555,5006.730677 RBN,50047200,0.750000,1877.524004 RBN,1251.682669 RBN,3129.206673 RBN
0xc1178D5BADA448126A5054EAF4e7c2f3fCa5E974,5772.000000 RBN,52466400,0.750000,2164.500000 RBN,1443.000000 RBN,3607.500000 RBN
0x6f5a8A35fb10EEcEF9128f407a0fe67B898556CF,46988.892975 RBN,50047200,0.750000,17620.834866 RBN,11747.223244 RBN,29368.058109 RBN
0xb27A3775fe95F6A3222E53f40a3316032E47368a,12094.045823 RBN,26460000,0.419521,2536.850365 RBN,7020.345092 RBN,9557.195458 RBN
0x380001bEdD8A91F1B48C5Aa9d8E851A50cc8934E,7998.348197 RBN,50047200,0.750000,2999.380574 RBN,1999.587049 RBN,4998.967623 RBN
0xE22477e3CbD246214ED15298352500F14DE10e5e,2537.905037 RBN,50047200,0.750000,951.714389 RBN,634.476259 RBN,1586.190648 RBN
0x736DdE3E0F5c588dDC53ad7f0F65667C0Cca2801,1277.332505 RBN,50047200,0.750000,478.999689 RBN,319.333126 RBN,798.332816 RBN
0x29E3DdF94d76C97FcD43D07Fc8B15A03AD233A40,7934.997390 RBN,50652000,0.750000,2975.624021 RBN,1983.749348 RBN,4959.373369 RBN
0xf0754756E71aac7aD2B6497E7006F5E44D68D592,2656.881651 RBN,50652000,0.750000,996.330619 RBN,664.220413 RBN,1660.551032 RBN
0x351EA145EEF977872b39C9475E7d4aF1808316C8,187.169869 RBN,50652000,0.750000,70.188701 RBN,46.792467 RBN,116.981168 RBN
0x3058A0D5e8E1A7B15dbF13eb3d411ee3EFea70D9,114.455881 RBN,19202400,0.304452,17.423164 RBN,79.609553 RBN,97.032717 RBN
0x02b79dF8c38f29f39888557c0A89917Fd99ddF77,383253.902932 RBN,50652000,0.750000,143720.213599 RBN,95813.475733 RBN,239533.689332 RBN
0xC10898edA672fDFc4Ac0228bB1Da9b2bF54C768f,266.857566 RBN,50652000,0.750000,100.071587 RBN,66.714391 RBN,166.785979 RBN
0x11877a8b499cf00B030B37FE20575493F009cCa5,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0x7Fc538CD464651460500cbC7614f8ceebFa35943,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0x065E80b6a6c668Da2590688677716bD45Ff3bFCa,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0x0fd16cCcEA5dd4bF248D8A8a02059eE5b95D7FE6,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0xc67917B359641707a1EAfd1e7653A70d20cAecee,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0xc79acA1c28F03574e5f5Bd88f6f79dE746728E4f,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0x8eB5FE3E2553c246F4Af98e9FEc9bc60Aa2E2940,83.660000 RBN,50652000,0.750000,31.372500 RBN,20.915000 RBN,52.287500 RBN
0xe7832071eD24f2437d5d292D7873A0B193C2B0d5,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0xE58056FFB6f5C5056af172f3717a2f2BCEA053B6,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0xfbC998663B1B28B42375C188e2fE6B30511dBAe3,80.000000 RBN,50652000,0.750000,30.000000 RBN,20.000000 RBN,50.000000 RBN
0xfddc49410084e011B49888A39E4201C14cE2845b,3474.980244 RBN,19202400,0.304452,528.982438 RBN,2417.015369 RBN,2945.997807 RBN
0x823bf98d9F1119Ae040aaef8118f13A612324112,7320.693076 RBN,50652000,0.750000,2745.259904 RBN,1830.173269 RBN,4575.433173 RBN
0x76a95d549Ca36d955Df2c72F693690d8e51a94d0,3924.050000 RBN,3477600,0.055137,108.180146 RBN,3707.689709 RBN,3815.869854 RBN
0x82dc92b01c7fF54911842956083795f60f6F64f4,1231.555242 RBN,50652000,0.750000,461.833216 RBN,307.888811 RBN,769.722026 RBN
0x1BD658c933D592519d57FD728a1afB659F474D3B,34659.184717 RBN,50652000,0.750000,12997.194269 RBN,8664.796179 RBN,21661.990448 RBN
0x31f45f2278a23Ef31A5485d3Aa98178e7F39710d,212525.538376 RBN,50652000,0.750000,79697.076891 RBN,53131.384594 RBN,132828.461485 RBN
0x25A76D10b870c07000e9FEe68C901D9A354460ab,228.088679 RBN,50652000,0.750000,85.533255 RBN,57.022170 RBN,142.555424 RBN
0x4eFaD0fA866Cd27b53327382022047C2c806293A,8424.118263 RBN,4082400,0.064726,272.629855 RBN,7878.858553 RBN,8151.488408 RBN
0xCa86D57519dbFE34A25EEf0923b259ab07986B71,1761745.482710 RBN,51256800,0.750000,660654.556016 RBN,440436.370678 RBN,1101090.926694 RBN
0xbD72008D301CB9c1C283C6ABdDd5D32BcE6A2Abc,5425.000000 RBN,51256800,0.750000,2034.375000 RBN,1356.250000 RBN,3390.625000 RBN
0x1E2fCe2E2A821c254FC4E53b373586af07ED0008,7013.276535 RBN,51256800,0.750000,2629.978701 RBN,1753.319134 RBN,4383.297834 RBN
0x7a44834D4dEC3F21a341dE51365fDefdD41faA98,2173.360003 RBN,51256800,0.750000,815.010001 RBN,543.340001 RBN,1358.350002 RBN
0x8214de46Fd2D0efcaab33b77cf2662c44446cc17,2404.037797 RBN,3477600,0.055137,66.275700 RBN,2271.486398 RBN,2337.762097 RBN
0x39d7Dad316f4eE3A241877C884eE55f971a7D52c,231.449020 RBN,51256800,0.750000,86.793382 RBN,57.862255 RBN,144.655637 RBN
0x8542ab72e61aC4a276c69A8a18706B5Cd49b38Ee,1004.997584 RBN,51256800,0.750000,376.874094 RBN,251.249396 RBN,628.123490 RBN
0x6C88aD01Aef7088EC0f8b2217c63Dadc8F136749,85.865080 RBN,51256800,0.750000,32.199405 RBN,21.466270 RBN,53.665675 RBN
0x1fEC6F448Eb3ff479Ea9682F7eFf21A69762318f,473.331570 RBN,51256800,0.750000,177.499339 RBN,118.332892 RBN,295.832231 RBN
0xbD46cD0e482e7979B37a16E43C831Fc9C1bEc997,80.656277 RBN,51256800,0.750000,30.246104 RBN,20.164069 RBN,50.410173 RBN
0x35bB7ab3956738E0b6E9E1cbc1732D357bEE9793,381.264841 RBN,51256800,0.750000,142.974315 RBN,95.316210 RBN,238.290526 RBN
0x236884bb674067C96fcBCc5dff728141E05BE99d,767.187916 RBN,51256800,0.750000,287.695468 RBN,191.796979 RBN,479.492447 RBN
0x87d2543617c9839d048AbCF5B26d7f073B6A8826,97.613839 RBN,51256800,0.750000,36.605190 RBN,24.403460 RBN,61.008650 RBN
0x4515957DAF1c5a1Cd2E24D000E909A0Ff6bE1975,30001.117476 RBN,51256800,0.750000,11250.419054 RBN,7500.279369 RBN,18750.698423 RBN
0x343A1221b4949E90f53f6838A4B4BE9Cea744C7A,14651.111529 RBN,46418400,0.735959,5391.307992 RBN,3868.495544 RBN,9259.803537 RBN
0xF977bF5f5CCB1BFd868BD95D563294494F0D5d89,614.611127 RBN,51861600,0.750000,230.479172 RBN,153.652782 RBN,384.131954 RBN
0xb05eC421903eA5003Fe3f3f35B71E48b1c065F3c,1227.490934 RBN,51861600,0.750000,460.309100 RBN,306.872734 RBN,767.181834 RBN
0xD55b9B0666D096FF16EBC2Bfe81994F6475D752C,427.735418 RBN,51861600,0.750000,160.400782 RBN,106.933854 RBN,267.334636 RBN
0xE1d1c5F48f708aa038AA6A9976308Cd1d19D951a,843.347012 RBN,51861600,0.750000,316.255130 RBN,210.836753 RBN,527.091883 RBN
0xdd4A19DC351Ba42421dB282196AF38b433AA86BA,495.871936 RBN,51861600,0.750000,185.951976 RBN,123.967984 RBN,309.919960 RBN
0x61742dF6f341F84c59c408d203e7BD38BE3B85B0,51032.369050 RBN,10735200,0.170205,4342.994421 RBN,42346.380208 RBN,46689.374629 RBN
0x70BF51137ab1b4b6de396Fa2FA157B98B1cb6313,35390.000000 RBN,51861600,0.750000,13271.250000 RBN,8847.500000 RBN,22118.750000 RBN
0x02d57aB3eEcD0Fca44185E4ea6DE5490e096e5A1,1158.714567 RBN,19807200,0.314041,181.941996 RBN,794.830575 RBN,976.772571 RBN
0xeFc983f57d41f895cc0123F794b7797D13aB07AB,41.446788 RBN,4082400,0.064726,1.341343 RBN,38.764102 RBN,40.105445 RBN
0x61D9e931A72c9FB3eB9731dCc5A30f1F6C3ab63F,671.842761 RBN,51861600,0.750000,251.941035 RBN,167.960690 RBN,419.901725 RBN
0x05ac3D28434804ec02eD9472490fC42D7e9E646d,423.000000 RBN,51861600,0.750000,158.625000 RBN,105.750000 RBN,264.375000 RBN
0x1Bb0B115018E3b6B52D0dB7c5DdD8E8266d98c52,282.000000 RBN,51861600,0.750000,105.750000 RBN,70.500000 RBN,176.250000 RBN
0xE72e9fB386c922125d33cE1BB62e3019bC060E3d,214.000000 RBN,51861600,0.750000,80.250000 RBN,53.500000 RBN,133.750000 RBN
0x8e269D9C2804aAF5521f869026d551109774f93a,215.000000 RBN,51861600,0.750000,80.625000 RBN,53.750000 RBN,134.375000 RBN
0xf3ef2a78e4A87E7Ac44683Bc039b4D4151D649B9,216.000000 RBN,51861600,0.750000,81.000000 RBN,54.000000 RBN,135.000000 RBN
0x9497243478392B1F7f508874F606379F989C6eea,616.119089 RBN,51861600,0.750000,231.044658 RBN,154.029772 RBN,385.074431 RBN
0xfB9A6bD2737dABf8974A30dF338F6335c2CE5DF8,1773.379068 RBN,2872800,0.045548,40.386886 RBN,1692.605295 RBN,1732.992182 RBN
0x7798Ba9512B5A684C12e31518923Ea4221A41Fb9,247.000000 RBN,51861600,0.750000,92.625000 RBN,61.750000 RBN,154.375000 RBN
0x070213e2aFd44154873F2A481CAA65095E31b78A,215.000000 RBN,51861600,0.750000,80.625000 RBN,53.750000 RBN,134.375000 RBN
0x1e5778657415c6B21e58a0732E5BB3667D54891E,213.000000 RBN,51861600,0.750000,79.875000 RBN,53.250000 RBN,133.125000 RBN
0xf4B8B34ED886372dC8171d1558b57c7921374aDB,214.000000 RBN,51861600,0.750000,80.250000 RBN,53.500000 RBN,133.750000 RBN
0x519e19Eac9EAd404343c68224dD2A22C5c25F992,10011.239166 RBN,51861600,0.750000,3754.214687 RBN,2502.809791 RBN,6257.024479 RBN
0xb5413E7a5027E7632746eD598dcAbf5fd1E4de6F,211.000000 RBN,51861600,0.750000,79.125000 RBN,52.750000 RBN,131.875000 RBN
0x7846375a953a3Df168a6224ec924fb07EfA8157e,211.000000 RBN,51861600,0.750000,79.125000 RBN,52.750000 RBN,131.875000 RBN
0x87628fD843D953021000Cd83DbED8a6A8194957E,370.000000 RBN,51861600,0.750000,138.750000 RBN,92.500000 RBN,231.250000 RBN
0x1F70bC546eF296aBC20d6FCb2cff884f780c6a47,5772.000000 RBN,20412000,0.323630,933.996575 RBN,3904.006849 RBN,4838.003425 RBN
0xb040E2536b9313609d17621067D210F24A8cAae2,3103.053178 RBN,20412000,0.323630,502.120763 RBN,2098.811653 RBN,2600.932415 RBN
0xb957DccaA1CCFB1eB78B495B499801D591d8a403,222.000000 RBN,51861600,0.750000,83.250000 RBN,55.500000 RBN,138.750000 RBN
0x53b66C4c61A1a2c6d0D15A287c27C03745208ebc,294.000000 RBN,51861600,0.750000,110.250000 RBN,73.500000 RBN,183.750000 RBN
0xcB03e0C266e39E66d9AAfBD0b2C582f4c20cBd89,166.000000 RBN,20412000,0.323630,26.861301 RBN,112.277397 RBN,139.138699 RBN
0x7221dCAcdaB745ebC827578DeE7c46ebc41ae7Eb,70679.877956 RBN,4687200,0.074315,2626.289986 RBN,65427.297985 RBN,68053.587970 RBN
0x8330A84D3C16A55302f921C36979B1067418053a,50.000000 RBN,51861600,0.750000,18.750000 RBN,12.500000 RBN,31.250000 RBN
0xd5507e08e13304Ce9baEA9C856c5AAe3275C8643,1078.993562 RBN,18597600,0.294863,159.077647 RBN,760.838269 RBN,919.915915 RBN
0xE5c80A7963C0d8f4aB9c0bB8d854E47594Cf9394,138.023274 RBN,51861600,0.750000,51.758728 RBN,34.505818 RBN,86.264546 RBN
0x358c84fAA7f860ab41b93edCcB7e64f7Eb330Bb1,836.070038 RBN,51861600,0.750000,313.526264 RBN,209.017509 RBN,522.543774 RBN
0x86341e73d9Deb4696B1Ae50DBCe8F2D62FA06023,1598.382400 RBN,51861600,0.750000,599.393400 RBN,399.595600 RBN,998.989000 RBN
0xCF2e0814DDF1587e06a66B479de3D0B7b151E5B8,103.360030 RBN,20412000,0.323630,16.725210 RBN,69.909609 RBN,86.634820 RBN
0x642c76D07A8a4d0a23deb09A24E9AED5F02D0f11,1752.612069 RBN,21016800,0.333219,292.001977 RBN,1168.608116 RBN,1460.610092 RBN
0x5a5A338Eb7F5BAF9b3FF72ce57424DEeCf23e154,409.638563 RBN,4687200,0.074315,15.221159 RBN,379.196246 RBN,394.417404 RBN
0xD3630F1f6AFCd1440672638689d0006D95EF5DeC,328.021745 RBN,52466400,0.750000,123.008154 RBN,82.005436 RBN,205.013591 RBN
0x31F8622fDFF22c95ebD21f986d1fC8f5450bf201,5.991952 RBN,52466400,0.750000,2.246982 RBN,1.497988 RBN,3.744970 RBN
0x8700E852b867D18BaD0b95b26Ddb8CA80aC4b43b,6074.671803 RBN,21016800,0.333219,1012.098573 RBN,4050.474658 RBN,5062.573231 RBN
0x42DAEB9CA091e3933c8eE93c029701b926b1f336,16551.252441 RBN,14968800,0.237329,1964.044168 RBN,12623.164105 RBN,14587.208273 RBN
0x60A1B6EE4fF13EA1A5C9eD595218E1D1F11C84bf,684.448032 RBN,21621600,0.342808,117.317205 RBN,449.813621 RBN,567.130826 RBN
0xfCAB61cD13E9e122A0521355578e205cf0474Ec0,2847.611874 RBN,32508000,0.515411,733.845183 RBN,1379.921507 RBN,2113.766691 RBN
0x5E88e6B7440B05a04DD04e0af9CC29d36CE411c6,1068.480558 RBN,53071200,0.750000,400.680209 RBN,267.120140 RBN,667.800349 RBN
0x5EF2CC4726691F9B39183579DC9D0ad3b2E7ca0A,2.000000 RBN,53071200,0.750000,0.750000 RBN,0.500000 RBN,1.250000 RBN
0xCE00D15aEe4f6e84F8d2161B0DcBFeB371ec53d9,1317.324310 RBN,6501600,0.103082,67.896339 RBN,1181.531633 RBN,1249.427971 RBN
0x94Bc8598ffaEdC6a19F3412c9eDaec38bfB2008f,529.400000 RBN,22226400,0.352397,93.279555 RBN,342.840890 RBN,436.120445 RBN
